LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-08-23 19:15:06,1900-01-00 00:00:00,,16:18:2A:17:ED:61,-87, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,DIGI-sT3D,14:18:2A:31:DA:E1,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,AsusRouter,40:B0:76:98:CE:EC,-88, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,Cosminacho,14:18:2A:37:ED:61,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,TSK,70:4D:7B:18:C3:20,-83, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,,16:11:32:76:49:F1,-88, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,,4C:F9:5D:4E:73:EC,-84, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,,CC:50:0A:88:E2:50,-73, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,HUAWEI-PP2q,4C:F9:5D:4E:73:EC,-86, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,DIGI_88e250,CC:50:0A:88:E2:50,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,HUAWEI-PP2q,4C:F9:5D:4E:73:EC,-86, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,DIGI_88e250,CC:50:0A:88:E2:50,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,,58:D9:D5:CF:C0:91,-79, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:06,1900-01-00 00:00:00,,18:CF:24:6E:0F:78,-56, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,,1C:3B:F3:93:D9:26,-84, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,Tenda_CFC090,58:D9:D5:CF:C0:91,-82, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,DIGI-F2Nz,18:CF:24:6E:0F:78,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,,20:65:8E:83:BA:98,-91, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,TP-Link_D926,1C:3B:F3:93:D9:26,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,,1E:3B:F3:A3:D9:26,-85, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,Tenda_CFC090,58:D9:D5:CF:C0:91,-79, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,,68:58:11:FB:B3:20,-86, ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,DIGI-F2Nz,18:CF:24:6E:0F:78,-57, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,Orange-46aG-2.4G,20:65:8E:83:BA:98,-89, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-08-23 19:15:07,1900-01-00 00:00:00,,DE:0D:17:0B:A5:AA,-89, ,0.000000,0.000000,0.000,0.000,AP
